case,time_proper_Myr,front_radius_proper_kpc,analytic_radius_proper_kpc,absolute_error_proper_kpc
c2ray_100,0.0,0.0,0.0,0.0
c2ray_100,5.0,1.8374447113711618,1.8451000702022484,0.007655358831086589
c2ray_100,10.0,2.3025571590554232,2.3090610643588896,0.00650390530346634
c2ray_100,15.0,2.6227593327268126,2.6255772846226946,0.002817951895881965
c2ray_100,20.0,2.8712618792118523,2.8706714244179414,0.000590454793910844
c2ray_100,25.0,3.071052014432334,3.0719870379078333,0.0009350234754994524
c2ray_100,30.0,3.247372565671116,3.243140682863595,0.004231882807521181
c2ray_100,35.0,3.3974156768208483,3.3919866356878425,0.005429041133005796
c2ray_100,40.0,3.5299068948150008,3.5235269264221465,0.006379968392854263
c2ray_100,45.0,3.6534743411466577,3.641172793622512,0.012301547524145917
c2ray_100,50.0,3.7588580799718665,3.747370654879465,0.011487425092401526
c2ray_100,55.0,3.857342002286755,3.8439440647465686,0.013397937540186255
c2ray_100,60.0,3.950432718030235,3.932294520539662,0.01813819749057277
c2ray_100,65.0,4.03462388374285,4.013526235973206,0.02109764776964429
c2ray_100,70.0,4.1117845165915705,4.0885272801133095,0.023257236478261056
c2ray_100,75.0,4.182545581116236,4.158024355778674,0.024521225337561958
c2ray_100,80.0,4.24720026949714,4.222620962059162,0.024579307437977427
c2ray_100,85.0,4.309588395349579,4.282824701866587,0.02676369348299179
c2ray_100,90.0,4.370249822153422,4.339067277947174,0.03118254420624833
c2ray_100,95.0,4.4262672864831725,4.391719432162684,0.0345478543204889
