time_proper_Myr,radiation_pressure_proper_cgs_dyn_cm2,gas_pressure_proper_cgs_dyn_cm2,pressure_ratio
7.490249723899060630e-01,1.605532429638499236e-54,2.720024070828004201e-12,5.902640520198625147e-43
7.493766099088423616e-01,1.604802553303485781e-54,2.720030987136416394e-12,5.899942173059519618e-43
7.497282589888268900e-01,1.603990754228687354e-54,2.720037225489404765e-12,5.896944127079320014e-43
7.500799195584387791e-01,1.603070910389108668e-54,2.720043162735130530e-12,5.893549530210932254e-43
7.504315915469368381e-01,1.601973757364734302e-54,2.720049118344630208e-12,5.889503048164309776e-43
7.507832748842545589e-01,1.600874837544567785e-54,2.720055402093258284e-12,5.885449378393511084e-43
7.511349695009946759e-01,1.599899383551657331e-54,2.720062287622092880e-12,5.881848334253794342e-43
7.514866753284230594e-01,1.599028220548966868e-54,2.720069933340294598e-12,5.878629078427155238e-43
7.518383922984638312e-01,1.598243128495649130e-54,2.720078377186080969e-12,5.875724544926644453e-43
7.521901203436939243e-01,1.597526742937095070e-54,2.720087526913290324e-12,5.873071094700917952e-43
7.525418593973365322e-01,1.596862182710404493e-54,2.720097169603330377e-12,5.870607125933201743e-43
7.528936093932565576e-01,1.596232579278540806e-54,2.720107002203828966e-12,5.868271277509576222e-43
7.532453702659542838e-01,1.595620648329438344e-54,2.720116681989020272e-12,5.866000745095533385e-43
7.535971419505601565e-01,1.595008404474510387e-54,2.720125859876241740e-12,5.863730160438528139e-43
7.539489243828285669e-01,1.594376913604346674e-54,2.720134208324334158e-12,5.861390620819845291e-43
7.543007174991325225e-01,1.593706106927170989e-54,2.720141719039380072e-12,5.858908364120048444e-43
7.546525212364576518e-01,1.592974524723062030e-54,2.720148444693790043e-12,5.856204384104429911e-43
7.550043355323968752e-01,1.592158751352519925e-54,2.720154586728985374e-12,5.853192164593511751e-43
7.553561603251437440e-01,1.591232571173019628e-54,2.720160444906620687e-12,5.849774685726835628e-43
7.557079955534877769e-01,1.590125968824033336e-54,2.720166354430823267e-12,5.845693834988841015e-43
7.560598411568073551e-01,1.589057641255675694e-54,2.720172622407848212e-12,5.841752939374377769e-43
7.564116970750649482e-01,1.588108488826983462e-54,2.720179510473022533e-12,5.838248846124207588e-43
7.567635632488010078e-01,1.587259738102009339e-54,2.720187161057247087e-12,5.835112233546068908e-43
7.571154396191274172e-01,1.586493551884744338e-54,2.720195594927553945e-12,5.832277483439557554e-43
7.574673261277223846e-01,1.585792888608323185e-54,2.720204704150741370e-12,5.829682178655793133e-43
7.578192227168243367e-01,1.585141118582198157e-54,2.720214264304150603e-12,5.827265665734930686e-43
7.581711293292261455e-01,1.584521577154101140e-54,2.720223918830043795e-12,5.824967445457934280e-43
7.585230459082690224e-01,1.583917120696750753e-54,2.720233407209001778e-12,5.822725051825138091e-43
7.588749723978360784e-01,1.583309898827460694e-54,2.720242363749832221e-12,5.820473645755890366e-43
7.592269087423481055e-01,1.582681074581281584e-54,2.720250532858163864e-12,5.818144525527803228e-43
7.595788548867556944e-01,1.582010704807050529e-54,2.720257846129445748e-12,5.815664522604116181e-43
7.599308107765345710e-01,1.581277402928350874e-54,2.720264392182188478e-12,5.812954827011703226e-43
7.602827763576793796e-01,1.580457754241879716e-54,2.720270393001385496e-12,5.809928889084059470e-43
7.606347515766977985e-01,1.579525459125476294e-54,2.720276153130853572e-12,5.806489379056422486e-43
7.609867363806043228e-01,1.578415423796525008e-54,2.720282005063786594e-12,5.802396298833412960e-43
7.613387307169151574e-01,1.577376425680014019e-54,2.720288246480947606e-12,5.798563544582302683e-43
7.616907345336413337e-01,1.576452462510624376e-54,2.720295124695761157e-12,5.795152328139158489e-43
7.620427477792838244e-01,1.575625156655294705e-54,2.720302765629929067e-12,5.792094823277635367e-43
7.623947704028268824e-01,1.574877059669973740e-54,2.720311124995072046e-12,5.789326982489279126e-43
7.627468023537328223e-01,1.574191432250016112e-54,2.720320157687151345e-12,5.786787366926738306e-43
7.630988435819355820e-01,1.573551882120508296e-54,2.720329610562027462e-12,5.784416256070558573e-43
7.634508940378353925e-01,1.572941916658129395e-54,2.720339165894369187e-12,5.782153697518784502e-43
7.638029536722931168e-01,1.572344553325863323e-54,2.720348487338741938e-12,5.779937977226050036e-43
7.641550224366235877e-01,1.571742094538233500e-54,2.720357230456041260e-12,5.777704769585523964e-43
7.645071002825907236e-01,1.571115832107113882e-54,2.720365174639443049e-12,5.775385770828908577e-43
7.648591871624015326e-01,1.570445947392547408e-54,2.720372274489379701e-12,5.772908223332499077e-43
7.652112830287004508e-01,1.569711133926511187e-54,2.720378636412004844e-12,5.770193578629384304e-43
7.655633878345627918e-01,1.568887994923606247e-54,2.720384493045746318e-12,5.767155337542293628e-43
7.659155015334907501e-01,1.567950158574805349e-54,2.720390151735697120e-12,5.763695908009380011e-43
7.662676240794061844e-01,1.566842369708303847e-54,2.720395932060275385e-12,5.759611500821740151e-43
7.666197554266456216e-01,1.565831241673708784e-54,2.720402095459333796e-12,5.755881618703582522e-43
7.669718955299548169e-01,1.564931199244761126e-54,2.720408935288743375e-12,5.752558664782726549e-43
7.673240443444826475e-01,1.564124245990133062e-54,2.720416545135149537e-12,5.749576287452066355e-43
7.676762018257761166e-01,1.563393274535920751e-54,2.720424907196488127e-12,5.746871639059734036e-43
7.680283679297744692e-01,1.562721858289778227e-54,2.720433883246551435e-12,5.744384628913805069e-43
7.683805426128038629e-01,1.562093853897178441e-54,2.720443229242513549e-12,5.742056430753496818e-43
7.687327258315719281e-01,1.561492962704059975e-54,2.720452631979688299e-12,5.739827793170407171e-43
7.690849175431617724e-01,1.560902363020381438e-54,2.720461763426118471e-12,5.737637573169191422e-43
7.694371177050277621e-01,1.560304512274438745e-54,2.720470284485333980e-12,5.735422001014877233e-43
7.697893262749887500e-01,1.559680843871589135e-54,2.720478002180919233e-12,5.733113234590551908e-43
7.701415432112240778e-01,1.559011674511657839e-54,2.720484890613183628e-12,5.730638975025751617e-43
7.704937684722669156e-01,1.558275808395900091e-54,2.720491024009101481e-12,5.727921153364139011e-43
7.708460020170003757e-01,1.557449885375716258e-54,2.720496719790238886e-12,5.724873233796076374e-43
7.711982438046514066e-01,1.556507490309494133e-54,2.720502268383493827e-12,5.721397509564884508e-43
7.715504937947856856e-01,1.555406988831202919e-54,2.720507977508606284e-12,5.717340297070613670e-43
7.719027519473024013e-01,1.554422026130186651e-54,2.720514143195252873e-12,5.713706837430783568e-43
7.722550182224299231e-01,1.553544398149369782e-54,2.720520967420780287e-12,5.710466549435289252e-43
7.726072925807196956e-01,1.552756502756343537e-54,2.720528546614995070e-12,5.707554529021037677e-43
7.729595749830417972e-01,1.552041587927674345e-54,2.720536854917589788e-12,5.704909253929914413e-43
7.733118653905795004e-01,1.551383521823358874e-54,2.720545744623645223e-12,5.702471737110872056e-43
7.736641637648249414e-01,1.550766396987023122e-54,2.720554965624153930e-12,5.700184030765369376e-43
7.740164700675739029e-01,1.550174106894654990e-54,2.720564204738518551e-12,5.697987587260954726e-43
7.743687842609203731e-01,1.549589998025481805e-54,2.720573141055291927e-12,5.695821864301749325e-43
7.747211063072527715e-01,1.548996706989171534e-54,2.720581394079700442e-12,5.693623834816952379e-43
7.750734361692486196e-01,1.548375825655107920e-54,2.720588871461509130e-12,5.691326028336340753e-43
7.754257738098694341e-01,1.547707812732633604e-54,2.720595547312201601e-12,5.688856670598037321e-43
7.757781191923565078e-01,1.546971576029173340e-54,2.720601549581398976e-12,5.686137965580427195e-43
7.761304722802263578e-01,1.546143822945984095e-54,2.720607123673670023e-12,5.683083784836256254e-43
7.764828330372658405e-01,1.545191453969005020e-54,2.720612577099945335e-12,5.679571825019319020e-43
7.768352014275272666e-01,1.544108943276340076e-54,2.720618217786379575e-12,5.675581135131479106e-43
7.771875774153248484e-01,1.543148273881802966e-54,2.720624333337888330e-12,5.672037315010485851e-43
7.775399609652290378e-01,1.542291466201628242e-54,2.720631113604305632e-12,5.668873881833957645e-43
7.778923520420630844e-01,1.541521288590037251e-54,2.720638641552991160e-12,5.666027325518350265e-43
7.782447506108980395e-01,1.540821323851930280e-54,2.720646878671273469e-12,5.663437382966974122e-43
7.785971566370485375e-01,1.540175736750555283e-54,2.720655620857217505e-12,5.661046274814011327e-43
7.789495700860687988e-01,1.539568844457159165e-54,2.720664687712043914e-12,5.658796732323037960e-43
7.793019909237480780e-01,1.538984732436454627e-54,2.720673749439267371e-12,5.656630945748789051e-43
7.796544191161064452e-01,1.538406926207501801e-54,2.720682486348494205e-12,5.654489025921734223e-43
7.800068546293910110e-01,1.537818231272590526e-54,2.720690568625939788e-12,5.652308458029653242e-43
7.803592974300709306e-01,1.537200425109227132e-54,2.720697850417987813e-12,5.650022566353933717e-43
7.807117474848345173e-01,1.536534141230112624e-54,2.720704338539326983e-12,5.647560153688130741e-43
7.810642047605846905e-01,1.535798429335334106e-54,2.720710177844500982e-12,5.644843915540021504e-43
7.814166692244345347e-01,1.534970096684428951e-54,2.720715620598630164e-12,5.641788083484794607e-43
7.817691408437044132e-01,1.534004523200270851e-54,2.720720965647240369e-12,5.638228037969126635e-43
7.821216195859166387e-01,1.532947875937873090e-54,2.720726536064698133e-12,5.634332799044012450e-43
7.824741054187935863e-01,1.532009522826499534e-54,2.720732593446497359e-12,5.630871356180657053e-43
7.828265983102520309e-01,1.531171859270093346e-54,2.720739271809099454e-12,5.627778725934191223e-43
7.831790982284007052e-01,1.530418000825663921e-54,2.720746716543445651e-12,5.624992548993951200e-43
7.835316051415359695e-01,1.529731843628362954e-54,2.720754861041241619e-12,5.622453773887330548e-43
7.838841190181382590e-01,1.529097809701109616e-54,2.720763533724379162e-12,5.620105498870639750e-43
7.842366398268687533e-01,1.528500457211532950e-54,2.720772473887928916e-12,5.617891506478439993e-43
7.845891675365657125e-01,1.527924085947469642e-54,2.720781370786255961e-12,5.615754732641114454e-43
7.849417021162408137e-01,1.527352417863274004e-54,2.720789916513764384e-12,5.613635983407053215e-43
7.852942435350759309e-01,1.526768453024524722e-54,2.720797793889456287e-12,5.611473430526297049e-43
7.856467917624194719e-01,1.526154169719010966e-54,2.720804875865078516e-12,5.609201098016156311e-43
7.859993467677836021e-01,1.525490397980488536e-54,2.720811181146736185e-12,5.606748489388162388e-43
7.863519085208400261e-01,1.524756348244284034e-54,2.720816865078101763e-12,5.604038874555107233e-43
7.867044769914175451e-01,1.523928992209382904e-54,2.720822135584047485e-12,5.600987187948831452e-43
7.870570521494983929e-01,1.522956447545351123e-54,2.720827362744090499e-12,5.597401982937180693e-43
7.874096339652153498e-01,1.521923299058075606e-54,2.720832845538904954e-12,5.593593526163986090e-43
7.877622224088481895e-01,1.521005207972462099e-54,2.720838830067388479e-12,5.590206928702170304e-43
7.881148174508212367e-01,1.520184900090814909e-54,2.720845483616041171e-12,5.587178357774540770e-43
7.884674190616994816e-01,1.519445844728370308e-54,2.720852866481676388e-12,5.584446933704134364e-43
7.888200272121868029e-01,1.518772256668373893e-54,2.720860920528887557e-12,5.581954760014530093e-43
7.891726418731211945e-01,1.518148830543333113e-54,2.720869474663031334e-12,5.579645935538123511e-43
7.895252630154742102e-01,1.517560359902811145e-54,2.720878268872637628e-12,5.577465104793510493e-43
7.898778906103459674e-01,1.516991358487714780e-54,2.720886996518325732e-12,5.575355979240858535e-43
7.902305246289635932e-01,1.516425765742386601e-54,2.720895351915299943e-12,5.573260157451260029e-43
7.905831650426778934e-01,1.515846785582472408e-54,2.720903035220352820e-12,5.571116522569174420e-43
7.909358118229610213e-01,1.515236626990377197e-54,2.720909886379759859e-12,5.568860014715291843e-43
7.912884649414033689e-01,1.514576335801381941e-54,2.720916006131120655e-12,5.566420765611809407e-43
7.916411243697112354e-01,1.513845328052857813e-54,2.720921538179915969e-12,5.563722829969959919e-43
7.919937900797039410e-01,1.513020752280519784e-54,2.720926730861522108e-12,5.560681715973493991e-43
7.923464620433118277e-01,1.512046686323482373e-54,2.720931875304133138e-12,5.557091304075640362e-43
7.926991402325730407e-01,1.511034473330048526e-54,2.720937280284377466e-12,5.553360175843977690e-43
7.930518246196311960e-01,1.510134426409319449e-54,2.720943189545282560e-12,5.550040266227276017e-43
7.934045151767333826e-01,1.509329614011202414e-54,2.720949763669212826e-12,5.547069020399203409e-43
7.937572118762272755e-01,1.508603833269146985e-54,2.720957055603946362e-12,5.544386781710142584e-43
7.941099146905593598e-01,1.507941593920811413e-54,2.720965001207824461e-12,5.541936751304933194e-43
7.944626235922715995e-01,1.507327851322336497e-54,2.720973426063794884e-12,5.539663992613341561e-43
7.948153385540001059e-01,1.506747646949871240e-54,2.720982025375016085e-12,5.537514150767701362e-43
7.951680595484724723e-01,1.506185711606237596e-54,2.720990568804833255e-12,5.535431577286995348e-43
7.955207865485056651e-01,1.505626213547989531e-54,2.720998736762152769e-12,5.533358737753795003e-43
7.958735195270036922e-01,1.505052575907302394e-54,2.721006237703962406e-12,5.531235302045080317e-43
7.962262584569557156e-01,1.504447244116439235e-54,2.721012963724739476e-12,5.528996973454444614e-43
7.965790033114337199e-01,1.503791512887105875e-54,2.721018948627143778e-12,5.526574938575217274e-43
7.969317540635907360e-01,1.503065047339752118e-54,2.721024355752354676e-12,5.523894132598307553e-43
7.972845106866580656e-01,1.502245252241524105e-54,2.721029430701879797e-12,5.520871017753105666e-43
7.976372731539443928e-01,1.501274419176824498e-54,2.721034483200248466e-12,5.517292884179672926e-43
7.979900414388327867e-01,1.500280537694131962e-54,2.721039801308079279e-12,5.513629521232675310e-43
7.983428155147798133e-01,1.499396294498307485e-54,2.721045623855583406e-12,5.510368078186572782e-43
7.986955953553123155e-01,1.498605085767207517e-54,2.721052105264292128e-12,5.507447221859244902e-43
7.990483809340269694e-01,1.497891033437217484e-54,2.721059248328904211e-12,5.504808593775103345e-43
7.994011722245871754e-01,1.497238920104910956e-54,2.721067056614485700e-12,5.502396262030216117e-43
7.997539692007221701e-01,1.496633949709784567e-54,2.721075337802633486e-12,5.500156239401921273e-43
8.000000000000000444e-01,1.496236840733543141e-54,2.721079165671405495e-12,5.498689121616783496e-43
8.003528065289117199e-01,1.495677176139187800e-54,2.721088329365546973e-12,5.496613836449484463e-43
8.007056186729153424e-01,1.495125162203848427e-54,2.721096820613926069e-12,5.494568039172243276e-43
8.010584364059661899e-01,1.494563404731575786e-54,2.721104550830977634e-12,5.492487983510822539e-43
8.014112597020749407e-01,1.493975408680266086e-54,2.721111466765402813e-12,5.490313156690200834e-43
8.017640885353072289e-01,1.493342946262459925e-54,2.721117597981424294e-12,5.487976511453417610e-43
8.021169228797843109e-01,1.492646565495378418e-54,2.721123086558607663e-12,5.485406275329947940e-43
8.024697627096836205e-01,1.491864723757761493e-54,2.721128168681749614e-12,5.482522804063636686e-43
8.028226079992362152e-01,1.490965180914371280e-54,2.721133126053141804e-12,5.479207050325158707e-43
8.031754587227231124e-01,1.489950103193311040e-54,2.721138221541175005e-12,5.475466447821404069e-43
8.035283148544734022e-01,1.489047773319574088e-54,2.721143778760025420e-12,5.472139270781588504e-43
8.038811763688629153e-01,1.488241686263302441e-54,2.721149959484618848e-12,5.469164538602543341e-43
8.042340432403124462e-01,1.487515980833473206e-54,2.721156835878530797e-12,5.466483817546024823e-43
8.045869154432876424e-01,1.486855508470560051e-54,2.721164371446320401e-12,5.464041511319232307e-43
8.049397929522964512e-01,1.486245625895623726e-54,2.721172421474737975e-12,5.461784097790296233e-43
8.052926757418878978e-01,1.485671856464813294e-54,2.721180752100070566e-12,5.459658845955919487e-43
8.056455637866517527e-01,1.485119534340941175e-54,2.721189077114367260e-12,5.457612434325246165e-43
8.059984570612163113e-01,1.484573504405469779e-54,2.721197108393434491e-12,5.455589746977005685e-43
8.063513555402479493e-01,1.484017980727488348e-54,2.721204543472209238e-12,5.453533378398329966e-43
8.067042591984494582e-01,1.483436248651488042e-54,2.721211239770552399e-12,5.451382189559707745e-43
8.070571680105589341e-01,1.482810571452855543e-54,2.721217195096325896e-12,5.449071004420015834e-43
8.074100819513492233e-01,1.482121770960836786e-54,2.721222537285469659e-12,5.446529089970398890e-43
8.077630009956253687e-01,1.481348701824903224e-54,2.721227440019005529e-12,5.443678393212723560e-43
8.081159251182253866e-01,1.480458875814889999e-54,2.721232266028053147e-12,5.440398801296691495e-43
8.084688542940176026e-01,1.479457872368890762e-54,2.721237283575269396e-12,5.436710283585120787e-43
8.088217884979004291e-01,1.478567585088406552e-54,2.721242735242591180e-12,5.433427771582443215e-43
8.091747277048007003e-01,1.477771860923403904e-54,2.721248793804470582e-12,5.430491560668326236e-43
8.095276718896734502e-01,1.477055160101732269e-54,2.721255534979068035e-12,5.427844394308576868e-43
8.098806210275002471e-01,1.476402622467173115e-54,2.721262924579937380e-12,5.425431732933616363e-43
8.102335750932881941e-01,1.475799869750159906e-54,2.721270821116466841e-12,5.423201021736886424e-43
8.105865340620694859e-01,1.475232680529277809e-54,2.721278995271505353e-12,5.421100457147695048e-43
8.109394979088999644e-01,1.474686647130738545e-54,2.721287166227143349e-12,5.419077653518202364e-43
8.112924666088582315e-01,1.474146884771878989e-54,2.721295051075220995e-12,5.417078475887513229e-43
8.116454401370447602e-01,1.473597893998553633e-54,2.721302352385993056e-12,5.415046559256920449e-43
8.119984184685813400e-01,1.473023277799769076e-54,2.721308884828962724e-12,5.412922017091603213e-43
8.123514015786093001e-01,1.472405624669229105e-54,2.721314714365705606e-12,5.410640735143428308e-43
8.127043894422893988e-01,1.471726115345107849e-54,2.721319948719027550e-12,5.408133343666093834e-43
8.130573820348009351e-01,1.470963997811607076e-54,2.721324794209063935e-12,5.405323175468783525e-43
8.134103793313403052e-01,1.470089595799675365e-54,2.721329535439236431e-12,5.402100615361143515e-43
8.137633813071204480e-01,1.469099324920786255e-54,2.721334451326761575e-12,5.398451940387335857e-43
8.141163879373702894e-01,1.468218277345992135e-54,2.721339786760886327e-12,5.395203805451872841e-43
8.144693991973332992e-01,1.467430599535125904e-54,2.721345715270257215e-12,5.392297609601561164e-43
8.148224150622670470e-01,1.466721021440421316e-54,2.721352314295351932e-12,5.389677087144094303e-43
8.151754355074420921e-01,1.466074931211361886e-54,2.721359553100695584e-12,5.387288605582924988e-43
8.155284605081417615e-01,1.465478190394058856e-54,2.721367295317844109e-12,5.385080481107557350e-43
8.158814900396601510e-01,1.464916821940429772e-54,2.721375317806720252e-12,5.383001794552441925e-43
8.162345240773021260e-01,1.464376677357637685e-54,2.721383345903660826e-12,5.381001098437227318e-43
8.165875625963827655e-01,1.463843162889172138e-54,2.721391058224747081e-12,5.379025401237575983e-43
8.169406055722252535e-01,1.463301075661500580e-54,2.721398231692892700e-12,5.377019278619979238e-43
8.172936529801612116e-01,1.462734331351962034e-54,2.721404705002112608e-12,5.374923945208754101e-43
8.176467047955292555e-01,1.462125876082523336e-54,2.721410463818226283e-12,5.372676762736900144e-43
8.179997609936743297e-01,1.461457292174467112e-54,2.721415623131037336e-12,5.370209826652771012e-43
8.183528215499462632e-01,1.460708290672648392e-54,2.721420387148736775e-12,5.367448180995840756e-43
8.187058864396997704e-01,1.459855302474750680e-54,2.721425035645225201e-12,5.364304668890620836e-43
8.190589556382924519e-01,1.458872780603274580e-54,2.721429843677387191e-12,5.360684876711512511e-43
8.194120291210845730e-01,1.457998394398357576e-54,2.721435054355810456e-12,5.357461652684853711e-43
8.197651068634381755e-01,1.457216573781690723e-54,2.721440842052946931e-12,5.354577440244574578e-43
8.201181888407153009e-01,1.456512299124960644e-54,2.721447287709802498e-12,5.351976890027030682e-43
8.204712750282777689e-01,1.455871190896778425e-54,2.721454366425497047e-12,5.349607213179168713e-43
8.208243654014857338e-01,1.455279341500086310e-54,2.721461949299755576e-12,5.347417559428072021e-43
8.211774599356963522e-01,1.454723028914577072e-54,2.721469778164841073e-12,5.345358014210744329e-43
8.215305586062634502e-01,1.454188364766980867e-54,2.721477653932224466e-12,5.343377935386846735e-43
8.218836613885360798e-01,1.453661033327186294e-54,2.721485287067337743e-12,5.341425288003838381e-43
8.222367682578569648e-01,1.453126152110420531e-54,2.721492385043646492e-12,5.339445960224929182e-43
8.225898791895620565e-01,1.452567988648821367e-54,2.721498792335727923e-12,5.337382448008194801e-43
8.229429941589787578e-01,1.451969871208619350e-54,2.721504491684011846e-12,5.335173524957770344e-43
8.232961131414250344e-01,1.451313817599766633e-54,2.721509590304042056e-12,5.332752905851889468e-43
8.236492361122085271e-01,1.450580051346060283e-54,2.721514283857463556e-12,5.330047539893907446e-43
8.240023630466251081e-01,1.449746261245487550e-54,2.721518844742305167e-12,5.326974913461460932e-43
8.243554939199571052e-01,1.448777441244162035e-54,2.721523543703923985e-12,5.323405871670001912e-43
8.247086287074729682e-01,1.447907066762861167e-54,2.721528622973775480e-12,5.320197827575128801e-43
8.250617673844261590e-01,1.447128841681209816e-54,2.721534259591653619e-12,5.317327300147017104e-43
8.254149099260529310e-01,1.446427980934437317e-54,2.721540540396324892e-12,5.314739793381145089e-43
8.257680563075721070e-01,1.445790322074493192e-54,2.721547448944169776e-12,5.312383301034823608e-43
8.261212065041836361e-01,1.445202178441306555e-54,2.721554866273358676e-12,5.310207765240575602e-43
8.264743604910677055e-01,1.444650068817821195e-54,2.721562544534706445e-12,5.308164134309125553e-43
8.268275182433829640e-01,1.444120375545419491e-54,2.721570291853022069e-12,5.306202745776477123e-43
8.271806797362665220e-01,1.443599086336364590e-54,2.721577823108458626e-12,5.304272668887173101e-43
8.275338449448317313e-01,1.443071648365830252e-54,2.721584851785447717e-12,5.302320989254215818e-43
8.278870138441686288e-01,1.442522697297109822e-54,2.721591210049160186e-12,5.300291579318605580e-43
8.282401864093414945e-01,1.441935964698782867e-54,2.721596869597009163e-12,5.298124717906118513e-43
8.285933626153892950e-01,1.441293936001486776e-54,2.721601925179678266e-12,5.295755865936689025e-43
8.289465424373244629e-01,1.440577392330213244e-54,2.721606561033694518e-12,5.293114048722262682e-43
8.292997258501315638e-01,1.439764712814131891e-54,2.721611040700862163e-12,5.290119312726507470e-43
8.296529128287680743e-01,1.438812544072567240e-54,2.721615630374989901e-12,5.286611849279850630e-43
8.300061033481622719e-01,1.437943455036092683e-54,2.721620572252125996e-12,5.283408972199980184e-43
8.303592973832135682e-01,1.437166485714502122e-54,2.721626047744363013e-12,5.280543544568149394e-43
8.307124949087921761e-01,1.436467071277461166e-54,2.721632151880735694e-12,5.277961866686561465e-43
8.310656958997384436e-01,1.435831250830109514e-54,2.721638879243326137e-12,5.275612653025082295e-43
8.314189003308627424e-01,1.435245558779756238e-54,2.721646080937258055e-12,5.273446716060517951e-43
8.317721081769452462e-01,1.434696732317735445e-54,2.721653631051512293e-12,5.271415568642508229e-43
8.321253194127357089e-01,1.434171427556156959e-54,2.721661263633792251e-12,5.269470696883641005e-43
8.324785340129539080e-01,1.433655946430500059e-54,2.721668707715099145e-12,5.267562295023356824e-43
8.328317519522892010e-01,1.433136077521811103e-54,2.721675687263496325e-12,5.265638680715684436e-43
8.331849732054007474e-01,1.432596844245171396e-54,2.721682019281315641e-12,5.263645180062075202e-43
8.335381977469175085e-01,1.432022400857938593e-54,2.721687661902417494e-12,5.261523652780117800e-43
8.338914255514390250e-01,1.431395733647138931e-54,2.721692687374723561e-12,5.259211446931679227e-43
8.342446565935353053e-01,1.430698210942778366e-54,2.721697284874083696e-12,5.256639740554277241e-43
8.345978908477466041e-01,1.429908957023424599e-54,2.721701693816974541e-12,5.253731370604721948e-43
8.349511282885847541e-01,1.428977547135088540e-54,2.721706176955470654e-12,5.250300562324320807e-43
8.353043688905331665e-01,1.428106908358324995e-54,2.721710977607870532e-12,5.247092435999568882e-43
8.356576126280467198e-01,1.427328746168065792e-54,2.721716283254338104e-12,5.244223121086736664e-43
8.360108594755526479e-01,1.426628703261452925e-54,2.721722199328955682e-12,5.241639663346943312e-43
8.363641094074506510e-01,1.425993003956879057e-54,2.721728733964429359e-12,5.239291433278874010e-43
8.367173623981138952e-01,1.425408366400468083e-54,2.721735795604564245e-12,5.237129807758765383e-43
8.370706184218881241e-01,1.424861772783323886e-54,2.721743162999334242e-12,5.235107383215174969e-43
8.374238774530934348e-01,1.424340149142395077e-54,2.721750663187527007e-12,5.233176456635105235e-43
8.377771394660236126e-01,1.423830110828034113e-54,2.721758020523825587e-12,5.231288380860565487e-43
8.381304044349466853e-01,1.423317790955419806e-54,2.721764963836822364e-12,5.229392728125189359e-43
8.384836723341052567e-01,1.422788617593849897e-54,2.721771288544408379e-12,5.227436352136520839e-43
8.388369431377168395e-01,1.422227182485528090e-54,2.721776935476762255e-12,5.225362754557997894e-43
8.391902168199731893e-01,1.421616989530091474e-54,2.721781958447630125e-12,5.223111223578362692e-43
8.395434933550414147e-01,1.420940033351205728e-54,2.721786529867796619e-12,5.220615275145122926e-43
8.398967727170635333e-01,1.420176222451572854e-54,2.721790877121084918e-12,5.217800656139068751e-43
8.402500548801563607e-01,1.419271976360712659e-54,2.721795257045226179e-12,5.214470018224186827e-43
8.406033398184115102e-01,1.418396850184898814e-54,2.721799913689454544e-12,5.211245848936166951e-43
8.409566275058955043e-01,1.417614936494228698e-54,2.721805041497383484e-12,5.208363254828630098e-43
8.413099179166488861e-01,1.416912075978535915e-54,2.721810758069869972e-12,5.205769988885330514e-43
8.416632110246866638e-01,1.416274662280193938e-54,2.721817087383906880e-12,5.203416015149849905e-43
8.420165068039977552e-01,1.415689593264151680e-54,2.721823955357181182e-12,5.201253337776478684e-43
8.423698052285444327e-01,1.415144056597599328e-54,2.721831199303817464e-12,5.199235194892177538e-43
8.427231062722617683e-01,1.414625249967971006e-54,2.721838591997973542e-12,5.197314984536101082e-43
8.430764099090577446e-01,1.414120120190032820e-54,2.721845837127540704e-12,5.195445314722171894e-43
8.434297161128122555e-01,1.413615145013323423e-54,2.721852746094447483e-12,5.193576864294742665e-43
8.437830248573765513e-01,1.413096171704945666e-54,2.721859077652642357e-12,5.191658096140720855e-43
8.441363361165726831e-01,1.412548238260291537e-54,2.721864748583980480e-12,5.189634198375044065e-43
8.444896498641930593e-01,1.411955382082921482e-54,2.721869789800235673e-12,5.187446465565673079e-43
8.448429660739996683e-01,1.411300245634531920e-54,2.721874353515749117e-12,5.185030836605683644e-43
8.451962847197231898e-01,1.410563550738019768e-54,2.721878652558935467e-12,5.182316079417789309e-43
8.455496057750626626e-01,1.409695651014534643e-54,2.721882936368358548e-12,5.179119322800138460e-43
8.459029292136843736e-01,1.408812963297361014e-54,2.721887449324133632e-12,5.175867810578208907e-43
8.462562550092218583e-01,1.408024594893117613e-54,2.721892393476036201e-12,5.172962010797852729e-43
8.466095831352743462e-01,1.407316579946314717e-54,2.721897900085865975e-12,5.170350364361275558e-43
8.469629135654066499e-01,1.406675466555663145e-54,2.721904011090124604e-12,5.167983370553499599e-43
8.473162462731481659e-01,1.406088314718628388e-54,2.721910672358710569e-12,5.165813591891913833e-43
8.476695812319926526e-01,1.405542513455178346e-54,2.721917740267210040e-12,5.163794969487933561e-43
8.480229184153967870e-01,1.405025516975732059e-54,2.721925002463589268e-12,5.161881814172162624e-43
8.483762577967806084e-01,1.404524576679782217e-54,2.721932211909941494e-12,5.160027757246192143e-43
8.487295993495259649e-01,1.404026519490244314e-54,2.721939127315305910e-12,5.158184859464727018e-43
8.490829430469767347e-01,1.403517635600806501e-54,2.721945495690298087e-12,5.156303231725321356e-43
8.494362888624374941e-01,1.402983416204435531e-54,2.721951218077834797e-12,5.154329757589053929e-43
8.497896367691737396e-01,1.402408452448368879e-54,2.721956262209713433e-12,5.152207887829463436e-43
8.501429867404115548e-01,1.401776044526645752e-54,2.721960824311933069e-12,5.149875898309417324e-43
8.504963387493360560e-01,1.401067741531103870e-54,2.721965085787751838e-12,5.147265660557240655e-43
8.508496927690922806e-01,1.400248598637446095e-54,2.721969281454066176e-12,5.144248350552429451e-43
